State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/21/03,Parts per billion,20.086957,33,21,31,Parts per million,0.009167,0.015,9,13,Parts per billion,2.045455,5,0,7,Parts per million,0.558333,0.8,0,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/21/03,Parts per billion,20.086957,33,21,31,Parts per million,0.009167,0.015,9,13,Parts per billion,1.928571,4,2,,Parts per million,0.578261,1.2,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/21/03,Parts per billion,20.086957,33,21,31,Parts per million,0.009167,0.015,9,13,Parts per billion,1.928571,4,2,,Parts per million,0.558333,0.8,0,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/22/03,Parts per billion,27.652174,39,8,37,Parts per million,0.002292,0.006,0,5,Parts per billion,2.272727,8,14,11,Parts per million,1.021739,2.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/22/03,Parts per billion,27.652174,39,8,37,Parts per million,0.002292,0.006,0,5,Parts per billion,2.272727,8,14,11,Parts per million,0.995833,1.4,13,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/22/03,Parts per billion,27.652174,39,8,37,Parts per million,0.002292,0.006,0,5,Parts per billion,2.257143,4.6,14,,Parts per million,1.021739,2.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/22/03,Parts per billion,27.652174,39,8,37,Parts per million,0.002292,0.006,0,5,Parts per billion,2.257143,4.6,14,,Parts per million,0.995833,1.4,13,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/23/03,Parts per billion,24.695652,35,7,33,Parts per million,0.012208,0.028,22,24,Parts per billion,1.136364,2,5,3,Parts per million,0.708696,1.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/23/03,Parts per billion,24.695652,35,7,33,Parts per million,0.012208,0.028,22,24,Parts per billion,1.136364,2,5,3,Parts per million,0.8,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/23/03,Parts per billion,24.695652,35,7,33,Parts per million,0.012208,0.028,22,24,Parts per billion,1.085714,1.6,8,,Parts per million,0.708696,1.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/23/03,Parts per billion,24.695652,35,7,33,Parts per million,0.012208,0.028,22,24,Parts per billion,1.085714,1.6,8,,Parts per million,0.8,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/24/03,Parts per billion,14.782609,28,9,26,Parts per million,0.023958,0.028,0,24,Parts per billion,0.818182,1,0,1,Parts per million,0.478261,0.7,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/24/03,Parts per billion,14.782609,28,9,26,Parts per million,0.023958,0.028,0,24,Parts per billion,0.818182,1,0,1,Parts per million,0.470833,0.6,15,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/24/03,Parts per billion,14.782609,28,9,26,Parts per million,0.023958,0.028,0,24,Parts per billion,0.8,1,11,,Parts per million,0.478261,0.7,9,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/24/03,Parts per billion,14.782609,28,9,26,Parts per million,0.023958,0.028,0,24,Parts per billion,0.8,1,11,,Parts per million,0.470833,0.6,15,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/25/03,Parts per billion,12.73913,20,2,19,Parts per million,0.02775,0.034,11,29,Parts per billion,0.681818,1,0,1,Parts per million,0.413043,0.5,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/25/03,Parts per billion,12.73913,20,2,19,Parts per million,0.02775,0.034,11,29,Parts per billion,0.681818,1,0,1,Parts per million,0.425,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/25/03,Parts per billion,12.73913,20,2,19,Parts per million,0.02775,0.034,11,29,Parts per billion,0.657143,1,2,,Parts per million,0.413043,0.5,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/25/03,Parts per billion,12.73913,20,2,19,Parts per million,0.02775,0.034,11,29,Parts per billion,0.657143,1,2,,Parts per million,0.425,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/26/03,Parts per billion,20.130435,42,22,40,Parts per million,0.0185,0.031,8,26,Parts per billion,0.863636,1,5,1,Parts per million,0.508696,1.1,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/26/03,Parts per billion,20.130435,42,22,40,Parts per million,0.0185,0.031,8,26,Parts per billion,0.863636,1,5,1,Parts per million,0.4375,0.7,22,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/26/03,Parts per billion,20.130435,42,22,40,Parts per million,0.0185,0.031,8,26,Parts per billion,0.857143,1,8,,Parts per million,0.508696,1.1,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/26/03,Parts per billion,20.130435,42,22,40,Parts per million,0.0185,0.031,8,26,Parts per billion,0.857143,1,8,,Parts per million,0.4375,0.7,22,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/27/03,Parts per billion,28.391304,43,21,41,Parts per million,0.00625,0.016,10,14,Parts per billion,2,5,13,7,Parts per million,0.791304,1.5,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/27/03,Parts per billion,28.391304,43,21,41,Parts per million,0.00625,0.016,10,14,Parts per billion,2,5,13,7,Parts per million,0.766667,1,2,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/27/03,Parts per billion,28.391304,43,21,41,Parts per million,0.00625,0.016,10,14,Parts per billion,1.928571,4,14,,Parts per million,0.791304,1.5,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/27/03,Parts per billion,28.391304,43,21,41,Parts per million,0.00625,0.016,10,14,Parts per billion,1.928571,4,14,,Parts per million,0.766667,1,2,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/28/03,Parts per billion,23.956522,34,21,32,Parts per million,0.0145,0.032,23,27,Parts per billion,1.954545,3,12,4,Parts per million,0.726087,1.4,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/28/03,Parts per billion,23.956522,34,21,32,Parts per million,0.0145,0.032,23,27,Parts per billion,1.954545,3,12,4,Parts per million,0.820833,1.2,1,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/28/03,Parts per billion,23.956522,34,21,32,Parts per million,0.0145,0.032,23,27,Parts per billion,1.928571,3,14,,Parts per million,0.726087,1.4,1,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/28/03,Parts per billion,23.956522,34,21,32,Parts per million,0.0145,0.032,23,27,Parts per billion,1.928571,3,14,,Parts per million,0.820833,1.2,1,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/29/03,Parts per billion,16.652174,44,17,42,Parts per million,0.018708,0.031,0,26,Parts per billion,0.772727,1,0,1,Parts per million,0.517391,1.4,17,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/29/03,Parts per billion,16.652174,44,17,42,Parts per million,0.018708,0.031,0,26,Parts per billion,0.772727,1,0,1,Parts per million,0.508333,0.7,18,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/29/03,Parts per billion,16.652174,44,17,42,Parts per million,0.018708,0.031,0,26,Parts per billion,0.728571,1,2,,Parts per million,0.517391,1.4,17,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/29/03,Parts per billion,16.652174,44,17,42,Parts per million,0.018708,0.031,0,26,Parts per billion,0.728571,1,2,,Parts per million,0.508333,0.7,18,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/30/03,Parts per billion,27.652174,34,18,32,Parts per million,0.005833,0.013,9,11,Parts per billion,2.5,6,10,9,Parts per million,0.682609,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/30/03,Parts per billion,27.652174,34,18,32,Parts per million,0.005833,0.013,9,11,Parts per billion,2.5,6,10,9,Parts per million,0.595833,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/30/03,Parts per billion,27.652174,34,18,32,Parts per million,0.005833,0.013,9,11,Parts per billion,2.357143,4.6,11,,Parts per million,0.682609,1.4,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/30/03,Parts per billion,27.652174,34,18,32,Parts per million,0.005833,0.013,9,11,Parts per billion,2.357143,4.6,11,,Parts per million,0.595833,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/31/03,Parts per billion,22.782609,34,0,32,Parts per million,0.009474,0.02,16,17,Parts per billion,1.863636,4,10,6,Parts per million,0.726087,1.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/31/03,Parts per billion,22.782609,34,0,32,Parts per million,0.009474,0.02,16,17,Parts per billion,1.863636,4,10,6,Parts per million,0.816667,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/31/03,Parts per billion,22.782609,34,0,32,Parts per million,0.009474,0.02,16,17,Parts per billion,1.785714,3.3,11,,Parts per million,0.726087,1.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,12/31/03,Parts per billion,22.782609,34,0,32,Parts per million,0.009474,0.02,16,17,Parts per billion,1.785714,3.3,11,,Parts per million,0.816667,1,0,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/1/04,Parts per billion,15.217391,38,20,36,Parts per million,0.021417,0.038,3,32,Parts per billion,0.772727,1,0,1,Parts per million,0.526087,1.1,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/1/04,Parts per billion,15.217391,38,20,36,Parts per million,0.021417,0.038,3,32,Parts per billion,0.772727,1,0,1,Parts per million,0.472222,0.8,23,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/1/04,Parts per billion,15.217391,38,20,36,Parts per million,0.021417,0.038,3,32,Parts per billion,0.728571,1,2,,Parts per million,0.526087,1.1,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/1/04,Parts per billion,15.217391,38,20,36,Parts per million,0.021417,0.038,3,32,Parts per billion,0.728571,1,2,,Parts per million,0.472222,0.8,23,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/2/04,Parts per billion,27.565217,38,19,36,Parts per million,0.012625,0.019,20,16,Parts per billion,1,1,0,1,Parts per million,0.782609,1.7,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/2/04,Parts per billion,27.565217,38,19,36,Parts per million,0.012625,0.019,20,16,Parts per billion,1,1,0,1,Parts per million,0.845833,1.2,3,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/2/04,Parts per billion,27.565217,38,19,36,Parts per million,0.012625,0.019,20,16,Parts per billion,1,1,2,,Parts per million,0.782609,1.7,2,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/2/04,Parts per billion,27.565217,38,19,36,Parts per million,0.012625,0.019,20,16,Parts per billion,1,1,2,,Parts per million,0.845833,1.2,3,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/3/04,Parts per billion,24.347826,39,20,37,Parts per million,0.010792,0.025,9,21,Parts per billion,1.590909,4,11,6,Parts per million,0.691304,1.6,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/3/04,Parts per billion,24.347826,39,20,37,Parts per million,0.010792,0.025,9,21,Parts per billion,1.590909,4,11,6,Parts per million,0.604167,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/3/04,Parts per billion,24.347826,39,20,37,Parts per million,0.010792,0.025,9,21,Parts per billion,1.6,3.3,11,,Parts per million,0.691304,1.6,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/3/04,Parts per billion,24.347826,39,20,37,Parts per million,0.010792,0.025,9,21,Parts per billion,1.6,3.3,11,,Parts per million,0.604167,1,23,11
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/4/04,Parts per billion,25.391304,33,0,31,Parts per million,0.008333,0.015,9,13,Parts per billion,2.636364,5,13,7,Parts per million,0.795652,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/4/04,Parts per billion,25.391304,33,0,31,Parts per million,0.008333,0.015,9,13,Parts per billion,2.636364,5,13,7,Parts per million,0.895833,1.3,3,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/4/04,Parts per billion,25.391304,33,0,31,Parts per million,0.008333,0.015,9,13,Parts per billion,2.685714,4.6,20,,Parts per million,0.795652,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/4/04,Parts per billion,25.391304,33,0,31,Parts per million,0.008333,0.015,9,13,Parts per billion,2.685714,4.6,20,,Parts per million,0.895833,1.3,3,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/5/04,Parts per billion,29.217391,42,19,40,Parts per million,0.008083,0.018,9,15,Parts per billion,2.090909,6,0,9,Parts per million,0.73913,1.5,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/5/04,Parts per billion,29.217391,42,19,40,Parts per million,0.008083,0.018,9,15,Parts per billion,2.090909,6,0,9,Parts per million,0.7125,0.9,21,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/5/04,Parts per billion,29.217391,42,19,40,Parts per million,0.008083,0.018,9,15,Parts per billion,2.114286,3,2,,Parts per million,0.73913,1.5,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/5/04,Parts per billion,29.217391,42,19,40,Parts per million,0.008083,0.018,9,15,Parts per billion,2.114286,3,2,,Parts per million,0.7125,0.9,21,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/6/04,Parts per billion,31.826087,40,20,38,Parts per million,0.005375,0.015,22,13,Parts per billion,1.5,2,8,3,Parts per million,0.869565,1.3,20,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/6/04,Parts per billion,31.826087,40,20,38,Parts per million,0.005375,0.015,22,13,Parts per billion,1.5,2,8,3,Parts per million,0.870833,1.1,20,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/6/04,Parts per billion,31.826087,40,20,38,Parts per million,0.005375,0.015,22,13,Parts per billion,1.5,2,11,,Parts per million,0.869565,1.3,20,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/6/04,Parts per billion,31.826087,40,20,38,Parts per million,0.005375,0.015,22,13,Parts per billion,1.5,2,11,,Parts per million,0.870833,1.1,20,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/7/04,Parts per billion,32.347826,43,17,41,Parts per million,0.006083,0.01,0,8,Parts per billion,1.954545,6,11,9,Parts per million,0.76087,1.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/7/04,Parts per billion,32.347826,43,17,41,Parts per million,0.006083,0.01,0,8,Parts per billion,1.954545,6,11,9,Parts per million,0.779167,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/7/04,Parts per billion,32.347826,43,17,41,Parts per million,0.006083,0.01,0,8,Parts per billion,1.985714,4,11,,Parts per million,0.76087,1.2,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/7/04,Parts per billion,32.347826,43,17,41,Parts per million,0.006083,0.01,0,8,Parts per billion,1.985714,4,11,,Parts per million,0.779167,0.9,0,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/8/04,Parts per billion,36.217391,44,17,42,Parts per million,0.003333,0.007,9,6,Parts per billion,2.863636,8,9,11,Parts per million,0.956522,1.7,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/8/04,Parts per billion,36.217391,44,17,42,Parts per million,0.003333,0.007,9,6,Parts per billion,2.863636,8,9,11,Parts per million,0.85,1.2,23,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/8/04,Parts per billion,36.217391,44,17,42,Parts per million,0.003333,0.007,9,6,Parts per billion,2.814286,4.6,11,,Parts per million,0.956522,1.7,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/8/04,Parts per billion,36.217391,44,17,42,Parts per million,0.003333,0.007,9,6,Parts per billion,2.814286,4.6,11,,Parts per million,0.85,1.2,23,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/9/04,Parts per billion,27.913043,41,10,39,Parts per million,0.009,0.017,11,14,Parts per billion,1.727273,4,5,6,Parts per million,0.786957,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/9/04,Parts per billion,27.913043,41,10,39,Parts per million,0.009,0.017,11,14,Parts per billion,1.727273,4,5,6,Parts per million,0.883333,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/9/04,Parts per billion,27.913043,41,10,39,Parts per million,0.009,0.017,11,14,Parts per billion,1.6,2.3,11,,Parts per million,0.786957,1.4,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/9/04,Parts per billion,27.913043,41,10,39,Parts per million,0.009,0.017,11,14,Parts per billion,1.6,2.3,11,,Parts per million,0.883333,1.3,0,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/10/04,Parts per billion,25,34,20,32,Parts per million,0.006125,0.017,9,14,Parts per billion,2.318182,5,2,7,Parts per million,0.756522,1.2,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/10/04,Parts per billion,25,34,20,32,Parts per million,0.006125,0.017,9,14,Parts per billion,2.318182,5,2,7,Parts per million,0.729167,0.9,22,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/10/04,Parts per billion,25,34,20,32,Parts per million,0.006125,0.017,9,14,Parts per billion,2.257143,3.3,2,,Parts per million,0.756522,1.2,23,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/10/04,Parts per billion,25,34,20,32,Parts per million,0.006125,0.017,9,14,Parts per billion,2.257143,3.3,2,,Parts per million,0.729167,0.9,22,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/11/04,Parts per billion,25.434783,35,18,33,Parts per million,0.004792,0.014,9,12,Parts per billion,2,7,10,10,Parts per million,1.026087,1.8,20,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/11/04,Parts per billion,25.434783,35,18,33,Parts per million,0.004792,0.014,9,12,Parts per billion,2,7,10,10,Parts per million,0.970833,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/11/04,Parts per billion,25.434783,35,18,33,Parts per million,0.004792,0.014,9,12,Parts per billion,1.971429,4,11,,Parts per million,1.026087,1.8,20,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/11/04,Parts per billion,25.434783,35,18,33,Parts per million,0.004792,0.014,9,12,Parts per billion,1.971429,4,11,,Parts per million,0.970833,1.4,23,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/12/04,Parts per billion,26.391304,34,14,32,Parts per million,0.001042,0.003,8,3,Parts per billion,2.47619,4,12,6,Parts per million,0.791304,1,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/12/04,Parts per billion,26.391304,34,14,32,Parts per million,0.001042,0.003,8,3,Parts per billion,2.47619,4,12,6,Parts per million,0.9125,1.4,0,16
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,1/12/04,Parts per billion,26.391304,34,14,32,Parts per million,0.001042,0.003,8,3,Parts per billion,2.466667,3.6,14,,Parts per million,0.791304,1,0,
